Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
vert.x,io.vertx.core.json.jackson,ByteArraySerializer,serialize,3,1,3,23,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,initialize,8,1,0,46,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,mapper,3,1,0,58,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,prettyMapper,3,1,0,65,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,fromValue,7,2,2,72,0,io.vertx.core.json.jackson.DatabindCodec,io.vertx.core.json.jackson.DatabindCodec
vert.x,io.vertx.core.json.jackson,DatabindCodec,fromValue,7,2,2,81,0,io.vertx.core.json.jackson.DatabindCodec,io.vertx.core.json.jackson.DatabindCodec
vert.x,io.vertx.core.json.jackson,DatabindCodec,fromString,3,1,2,89,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,fromString,3,1,2,94,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,fromBuffer,3,1,2,98,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,fromBuffer,3,1,2,103,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,createParser,8,1,1,107,0,io.vertx.core.buffer.impl.BufferInternal,io.vertx.core.buffer.impl.BufferInternal
vert.x,io.vertx.core.json.jackson,DatabindCodec,createParser,8,1,1,115,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,fromParser,21,3,2,123,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec; io.vertx.core.json.jackson.DatabindCodec
vert.x,io.vertx.core.json.jackson,DatabindCodec,fromParser,16,2,2,143,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec; io.vertx.core.json.jackson.DatabindCodec
vert.x,io.vertx.core.json.jackson,DatabindCodec,toString,9,1,2,158,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,toBuffer,9,1,2,168,0,,
vert.x,io.vertx.core.json.jackson,DatabindCodec,adapt,16,3,1,178,0,,
vert.x,io.vertx.core.json.jackson,InstantDeserializer,deserialize,9,1,2,26,0,,
vert.x,io.vertx.core.json.jackson,InstantSerializer,serialize,3,1,3,23,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromString,3,1,2,64,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromString,3,1,2,69,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromBuffer,3,1,2,73,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromBuffer,3,1,2,78,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromValue,3,1,2,82,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromValue,3,1,2,87,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,toString,15,1,2,91,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec
vert.x,io.vertx.core.json.jackson,JacksonCodec,toBuffer,16,1,2,106,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec; io.vertx.core.buffer.impl.BufferInternal
vert.x,io.vertx.core.json.jackson,JacksonCodec,createParser,8,1,1,125,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,createParser,8,1,1,133,0,io.vertx.core.buffer.impl.BufferInternal,io.vertx.core.buffer.impl.BufferInternal
vert.x,io.vertx.core.json.jackson,JacksonCodec,createGenerator,12,2,2,141,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,createGenerator,12,2,2,153,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromString,3,1,1,165,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromBuffer,3,1,1,169,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,fromParser,19,2,2,173,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec
vert.x,io.vertx.core.json.jackson,JacksonCodec,parseAny,0,9,1,191,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec
vert.x,io.vertx.core.json.jackson,JacksonCodec,parseObject,34,5,1,213,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec
vert.x,io.vertx.core.json.jackson,JacksonCodec,parseArray,15,4,1,248,0,io.vertx.core.json.jackson.JacksonCodec,io.vertx.core.json.jackson.JacksonCodec
vert.x,io.vertx.core.json.jackson,JacksonCodec,close,7,1,1,263,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,encodeJson,81,23,2,271,0,io.vertx.core.json.JsonObject,io.vertx.core.json.JsonObject; io.vertx.core.buffer.Buffer; io.vertx.core.json.JsonArray; io.vertx.core.json.jackson.JacksonCodec
vert.x,io.vertx.core.json.jackson,JacksonCodec,classTypeOf,12,3,1,337,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,cast,75,23,2,348,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,decodeValue,3,1,2,409,0,,
vert.x,io.vertx.core.json.jackson,JacksonCodec,decodeValue,3,1,2,421,0,,
vert.x,io.vertx.core.json.jackson,JacksonFactory,codec,3,1,0,36,0,,
vert.x,io.vertx.core.json.jackson,JsonArrayDeserializer,deserialize,3,1,2,22,0,,
vert.x,io.vertx.core.json.jackson,JsonArraySerializer,serialize,3,1,3,22,0,io.vertx.core.json.JsonArray,io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.jackson,JsonObjectDeserializer,deserialize,3,1,2,27,0,,
vert.x,io.vertx.core.json.jackson,JsonObjectSerializer,serialize,3,1,3,21,0,io.vertx.core.json.JsonObject,io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.jackson,VertxModule,VertxModule,12,1,0,34,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,JsonPointerImpl,4,1,1,41,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,JsonPointerImpl,4,1,1,46,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,JsonPointerImpl,4,1,0,51,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,JsonPointerImpl,4,1,2,56,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,parse,9,3,1,61,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,escape,3,1,1,75,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,unescape,3,1,1,80,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,isRootPointer,3,1,0,85,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,isLocalPointer,3,1,0,90,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,isParent,4,1,1,95,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,toString,4,2,0,106,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,toURI,6,2,0,114,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,getURIWithoutFragment,3,1,0,125,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,append,4,1,1,130,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,append,3,1,1,136,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,append,4,1,1,141,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,append,4,1,1,147,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,parent,4,2,0,153,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,copy,3,1,0,159,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,equals,6,3,1,164,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,hashCode,3,1,0,173,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,queryOrDefault,21,4,3,178,0,io.vertx.core.json.pointer.JsonPointerIterator,io.vertx.core.json.pointer.JsonPointerIterator; io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,tracedQuery,21,6,2,201,0,io.vertx.core.json.pointer.JsonPointerIterator,io.vertx.core.json.pointer.JsonPointerIterator; io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,write,10,3,4,224,0,io.vertx.core.json.pointer.JsonPointerIterator,io.vertx.core.json.pointer.JsonPointerIterator; io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,walkTillLastElement,28,8,4,237,0,io.vertx.core.json.pointer.JsonPointerIterator,io.vertx.core.json.pointer.JsonPointerIterator
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,writeLastElement,20,4,3,262,0,io.vertx.core.json.pointer.JsonPointerIterator,io.vertx.core.json.pointer.JsonPointerIterator
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,removeFragment,3,1,1,280,0,io.vertx.core.json.pointer.impl.JsonPointerImpl,io.vertx.core.json.pointer.impl.JsonPointerImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerImpl,replaceFragment,12,2,2,284,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,isObject,3,1,1,23,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,isArray,3,1,1,28,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,isNull,3,1,1,33,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,objectContainsKey,3,1,2,38,0,io.vertx.core.json.JsonObject,io.vertx.core.json.JsonObject; io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,getObjectParameter,14,4,3,43,0,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,getArrayElement,10,2,2,58,0,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,writeObjectParameter,7,2,3,68,0,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,writeArrayElement,12,2,3,76,0,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,appendArrayElement,7,2,2,89,0,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl,io.vertx.core.json.pointer.impl.JsonPointerIteratorImpl; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerIteratorImpl,jsonifyValue,5,3,1,97,0,,
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testParsing,4,1,0,30,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testParsingErrorWrongFirstElement,3,1,0,36,0,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testEncodingParsing,4,1,0,41,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testURIParsing,5,1,0,47,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testURIEncodedParsing,5,1,0,54,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testURIJsonPointerEncodedParsing,5,1,0,61,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testBuilding,7,1,0,68,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testURIBuilding,4,1,0,77,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testEmptyBuilding,5,1,0,83,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testAppendOtherPointer,6,1,0,90,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testNullQuerying,4,1,0,98,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testNullQueryingRootPointer,4,1,0,104,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testNullQueryingRootPointerDefault,4,1,0,110,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testJsonObjectQuerying,5,1,0,116,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testJsonObjectQueryingDefaultValue,5,1,0,128,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testJsonArrayQuerying,7,1,0,140,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonArray; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testJsonArrayQueryingOrDefault,6,1,0,159,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonArray; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testRootPointer,10,1,0,177,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.JsonObject; io.vertx.core.json.JsonArray; io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testRootPointerWrite,6,1,0,200,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testWrongUsageOfDashForQuerying,7,1,0,208,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonArray; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testRFCExample,15,1,0,244,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonObject; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testWriteJsonObject,6,1,0,273,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testWriteWithCreateOnMissingJsonObject,6,1,0,286,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testWriteJsonObjectOverride,6,1,0,299,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testWriteJsonArray,10,1,0,312,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.JsonObject; io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testWriteJsonArrayAppend,10,1,0,329,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.JsonObject; io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testWriteJsonArraySubstitute,10,1,0,346,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.JsonObject; io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testNestedWriteJsonArraySubstitute,10,1,0,363,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.JsonObject; io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testIsParent,6,1,0,381,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testIsParentDifferentURI,6,1,0,389,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testIsParentWithRootPointer,6,1,0,397,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testTracedQuery,12,1,0,405,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonObject; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testEmptyTracedQuery,5,1,0,425,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer.impl,JsonPointerTest,testNotFoundTracedQuery,11,1,0,437,1,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer; io.vertx.core.json.JsonObject; io.vertx.core.json.JsonArray
vert.x,io.vertx.core.json.pointer,JsonPointer,isRootPointer,0,1,0,33,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,isLocalPointer,0,1,0,38,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,isParent,0,1,1,43,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,toString,0,1,0,52,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,toURI,0,1,0,58,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,getURIWithoutFragment,0,1,0,64,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,append,0,1,1,70,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,append,0,1,1,80,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,append,0,1,1,89,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,append,0,1,1,99,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,parent,0,1,0,109,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,query,3,1,2,117,0,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer,JsonPointer,queryOrDefault,0,1,3,128,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,queryJson,3,1,1,140,0,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer,JsonPointer,queryJsonOrDefault,3,1,2,149,0,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer,JsonPointer,tracedQuery,0,1,2,159,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,write,0,1,4,169,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,writeJson,3,1,2,181,0,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer,JsonPointer,writeJson,3,1,3,190,0,io.vertx.core.json.pointer.JsonPointer,io.vertx.core.json.pointer.JsonPointer
vert.x,io.vertx.core.json.pointer,JsonPointer,copy,0,1,0,202,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,create,3,1,0,209,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,from,3,1,1,218,0,,
vert.x,io.vertx.core.json.pointer,JsonPointer,fromURI,3,1,1,229,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,isObject,0,1,1,33,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,isArray,0,1,1,39,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,isNull,0,1,1,45,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,objectContainsKey,0,1,2,51,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,getObjectParameter,0,1,3,58,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,getArrayElement,0,1,2,68,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,writeObjectParameter,0,1,3,77,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,writeArrayElement,0,1,3,87,0,,
vert.x,io.vertx.core.json.pointer,JsonPointerIterator,appendArrayElement,0,1,2,97,0,,
vert.x,io.vertx.core.logging,JULLogDelegate,JULLogDelegate,3,1,1,27,0,,
vert.x,io.vertx.core.logging,JULLogDelegate,isWarnEnabled,3,1,0,31,0,,
vert.x,io.vertx.core.logging,JULLogDelegate,isInfoEnabled,3,1,0,36,0,,
vert.x,io.vertx.core.logging,JULLogDelegate,isDebugEnabled,3,1,0,40,0,,
vert.x,io.vertx.core.logging,JULLogDelegate,isTraceEnabled,3,1,0,44,0,,
vert.x,io.vertx.core.logging,JULLogDelegate,error,3,1,1,48,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,error,3,1,2,52,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,warn,3,1,1,56,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,warn,3,1,2,60,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,info,3,1,1,64,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,info,3,1,2,68,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,debug,3,1,1,72,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,debug,3,1,2,76,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,trace,3,1,1,80,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,trace,3,1,2,84,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,log,3,1,2,88,0,io.vertx.core.logging.JULLogDelegate,io.vertx.core.logging.JULLogDelegate
vert.x,io.vertx.core.logging,JULLogDelegate,log,13,3,3,92,0,,
vert.x,io.vertx.core.logging,JULLogDelegate,unwrap,3,1,0,108,0,,
vert.x,io.vertx.core.logging,JULLogDelegateFactory,loadConfig,9,2,0,29,0,,
vert.x,io.vertx.core.logging,JULLogDelegateFactory,isAvailable,3,1,0,45,0,,
vert.x,io.vertx.core.logging,JULLogDelegateFactory,createDelegate,3,1,1,50,0,,
vert.x,io.vertx.core.logging,Log4j2LogDelegate,Log4j2LogDelegate,3,1,1,31,0,,
vert.x,io.vertx.core.logging,Log4j2LogDelegate,isWarnEnabled,3,1,0,35,0,,
vert.x,io.vertx.core.logging,Log4j2LogDelegate,isInfoEnabled,3,1,0,40,0,,
vert.x,io.vertx.core.logging,Log4j2LogDelegate,isDebugEnabled,3,1,0,45,0,,
vert.x,io.vertx.core.logging,Log4j2LogDelegate,isTraceEnabled,3,1,0,50,0,,
vert.x,io.vertx.core.logging,Log4j2LogDelegate,error,3,1,1,55,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,error,3,1,2,60,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,warn,3,1,1,65,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,warn,3,1,2,70,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,info,3,1,1,75,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,info,3,1,2,80,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,debug,3,1,1,85,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,debug,3,1,2,90,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,trace,3,1,1,95,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,trace,3,1,2,100,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,log,3,1,2,105,0,io.vertx.core.logging.Log4j2LogDelegate,io.vertx.core.logging.Log4j2LogDelegate
vert.x,io.vertx.core.logging,Log4j2LogDelegate,log,8,2,3,109,0,,
