Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
vert.x,io.vertx.core.net,KeyStoreTest,testCopyPemKeyCertOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 32
vert.x,io.vertx.core.net,KeyStoreTest,testCopyPemKeyCertOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.PemKeyCertOptions.getKeyPath; io.vertx.core.net.PemKeyCertOptions.getCertPaths; io.vertx.core.net.PemKeyCertOptions.toJson; io.vertx.core.net.PemKeyCertOptions.setKeyPath; io.vertx.core.net.PemKeyCertOptions.getKeyValues; io.vertx.core.net.PemKeyCertOptions.getKeyValue; io.vertx.core.net.PemKeyCertOptions.setCertValue; io.vertx.core.net.PemKeyCertOptions.getCertValues; io.vertx.core.net.PemKeyCertOptions.addKeyPath; io.vertx.core.net.PemKeyCertOptions.addKeyValue; io.vertx.core.net.PemKeyCertOptions.getCertPath; io.vertx.core.net.PemKeyCertOptions.getCertValue; io.vertx.core.net.PemKeyCertOptions.addCertPath; io.vertx.core.net.PemKeyCertOptions.addCertValue; io.vertx.core.net.PemKeyCertOptions.setCertPath; io.vertx.core.net.PemKeyCertOptions.getKeyPaths; io.vertx.core.net.PemKeyCertOptions.setKeyValue
vert.x,io.vertx.core.net,KeyStoreTest,testTrustOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
vert.x,io.vertx.core.net,KeyStoreTest,testTrustOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.PemTrustOptions.addCertValue; io.vertx.core.net.PemTrustOptions.getCertValues; io.vertx.core.net.PemTrustOptions.getCertPaths; io.vertx.core.net.PemTrustOptions.addCertPath
vert.x,io.vertx.core.net,KeyStoreTest,testTrustOptionsJson,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.net,KeyStoreTest,testTrustOptionsJson,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.PemTrustOptions.getCertValues; io.vertx.core.net.PemTrustOptions.getCertPaths; io.vertx.core.json.JsonObject.put; io.vertx.core.json.JsonArray.add
vert.x,io.vertx.core.net,KeyStoreTest,testDefaultTrustOptionsJson,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.net,KeyStoreTest,testDefaultTrustOptionsJson,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.PemTrustOptions.getCertValues; io.vertx.core.net.PemTrustOptions.getCertPaths
vert.x,io.vertx.core.net,KeyStoreTest,testCopyTrustOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.net,KeyStoreTest,testCopyTrustOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.PemTrustOptions.addCertValue; io.vertx.core.net.PemTrustOptions.getCertValues; io.vertx.core.net.PemTrustOptions.getCertPaths; io.vertx.core.net.PemTrustOptions.addCertPath; io.vertx.core.net.PemTrustOptions.toJson
vert.x,io.vertx.core.net,KeyStoreTest,testJKSPath,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testJKSValue,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testKeyStoreValue,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testPKCS12Path,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testPKCS12Value,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testKeyCertPath,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testRsaKeyCertPath,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testKeyCertValue,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testCaPath,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testCaPathValue,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.net,KeyStoreTest,testKeyOptionsEquality,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.net,KeyStoreTest,testKeyOptionsEquality,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.PemKeyCertOptions.toJson; io.vertx.core.net.JksOptions.toJson; io.vertx.core.net.PfxOptions.toJson
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,sendBufferThrottled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,sendBufferThrottled,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.NetSocket.handler; io.vertx.core.buffer.Buffer.buffer; io.vertx.core.net.NetServer.connectHandler
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,sendBufferThrottled,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,sendFileIsThrottled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,sendFileIsThrottled,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.NetSocket.handler; io.vertx.core.net.NetSocket.sendFile; io.vertx.core.buffer.Buffer.buffer; io.vertx.core.net.NetServer.connectHandler
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,sendFileIsThrottled,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,dataUploadIsThrottled,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,fileUploadIsThrottled,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
vert.x,io.vertx.core.net,NetBandwidthLimitingTest,testSendBufferIsTrafficShapedWithSharedServers,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
vert.x,io.vertx.core.net,NetTest,testClientOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 70
vert.x,io.vertx.core.net,NetTest,testClientOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.net.NetworkOptions.getSendBufferSize; io.vertx.core.net.NetClientOptions.setKeyStoreOptions; io.vertx.core.net.TCPSSLOptions.getSoLinger; io.vertx.core.net.ClientOptionsBase.isTrustAll; io.vertx.core.net.NetworkOptions.isReuseAddress; io.vertx.core.net.NetClientOptions.getReconnectInterval; io.vertx.core.net.NetClientOptions.setIdleTimeout; io.vertx.core.net.TCPSSLOptions.getKeyCertOptions; io.vertx.core.net.NetClientOptions.setTcpNoDelay; io.vertx.core.net.TCPSSLOptions.isUseAlpn; io.vertx.core.net.NetClientOptions.setReconnectInterval; io.vertx.core.net.NetClientOptions.setTcpKeepAlive; io.vertx.core.net.NetClientOptions.getHostnameVerificationAlgorithm; io.vertx.core.net.TCPSSLOptions.getTrustOptions; io.vertx.core.net.NetClientOptions.setReuseAddress; io.vertx.core.net.TCPSSLOptions.getIdleTimeout; io.vertx.core.net.NetClientOptions.setSslHandshakeTimeout; io.vertx.core.net.NetClientOptions.setReceiveBufferSize; io.vertx.core.net.NetClientOptions.setSoLinger; io.vertx.core.net.NetClientOptions.setTrafficClass; io.vertx.core.net.NetClientOptions.setReconnectAttempts; io.vertx.core.net.NetworkOptions.getReceiveBufferSize; io.vertx.core.net.TCPSSLOptions.getEnabledCipherSuites; io.vertx.core.net.JksOptions.setPath; io.vertx.core.net.NetworkOptions.getTrafficClass; io.vertx.core.net.TCPSSLOptions.getSslHandshakeTimeout; io.vertx.core.net.NetClientOptions.setHostnameVerificationAlgorithm; io.vertx.core.net.TCPSSLOptions.isSsl; io.vertx.core.net.NetClientOptions.addEnabledCipherSuite; io.vertx.core.net.NetClientOptions.setTrustAll; io.vertx.core.net.NetClientOptions.setSendBufferSize; io.vertx.core.net.TCPSSLOptions.isTcpKeepAlive; io.vertx.core.net.NetClientOptions.getReconnectAttempts; io.vertx.core.net.NetClientOptions.setTrustStoreOptions; io.vertx.core.net.TCPSSLOptions.isTcpNoDelay; io.vertx.core.net.NetClientOptions.setUseAlpn; io.vertx.core.net.NetClientOptions.setSslEngineOptions; io.vertx.core.net.NetClientOptions.setSsl; io.vertx.core.net.TCPSSLOptions.getSslEngineOptions
