Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
vert.x,io.vertx.core.net.impl.pool,Lease,0,0,2,0,13,2,1,0,-1.0,1,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\Lease.java,13
vert.x,io.vertx.core.net.impl.pool,PoolConnection,0,0,5,0,26,5,1,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\PoolConnection.java,15
vert.x,io.vertx.core.net.impl.pool,PoolConnector,0,0,2,0,33,2,3,0,-1.0,7,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\PoolConnector.java,18
vert.x,io.vertx.core.net.impl.pool,PoolConnector.Listener,0,0,0,0,14,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\PoolConnector.java,45
vert.x,io.vertx.core.net.impl.pool,PoolWaiter,9,0,2,1,45,2,1,0,0.0,9,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\PoolWaiter.java,20
vert.x,io.vertx.core.net.impl.pool,PoolWaiter.Listener,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\PoolWaiter.java,28
vert.x,io.vertx.core.net.impl.pool,ResolvingKey,2,0,4,3,24,6,0,0,0.0,2,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\ResolvingKey.java,17
vert.x,io.vertx.core.net.impl.pool,SemaphoreExecutor,2,0,2,2,20,3,0,1,0.0,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SemaphoreExecutor.java,16
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool,52,0,18,12,793,23,0,1,0.2777777777777778,1,11,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,33
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.Slot,9,0,0,0,44,0,0,1,-1.0,0,5,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,115
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.ConnectSuccess,3,0,0,0,86,0,0,1,-1.0,0,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,267
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.ConnectFailed,3,0,0,0,38,0,0,1,-1.0,0,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,356
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.Remove,1,0,0,0,49,0,0,1,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,396
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.SetConcurrency,2,0,0,0,42,0,0,1,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,448
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.Evict,2,0,0,0,36,0,0,1,-1.0,0,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,500
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.Acquire,0,0,0,0,77,0,0,1,-1.0,0,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,548
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.Cancel,3,0,0,0,34,0,0,1,-1.0,0,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,656
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.LeaseImpl,4,0,0,0,21,0,0,1,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,695
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.Recycle,1,0,0,0,24,0,0,1,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,724
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.Close,1,0,0,0,39,0,0,1,-1.0,0,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,773
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.Waiters,3,0,0,0,79,0,0,0,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,824
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.ListImpl,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,914
vert.x,io.vertx.core.net.impl.pool,SimpleConnectionPool.LazyFuture,2,0,0,0,62,0,0,0,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\SimpleConnectionPool.java,925
vert.x,io.vertx.core.net.impl.pool,Task,1,0,4,3,22,5,1,0,0.5,3,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\net\impl\pool\Task.java,13
vert.x,io.vertx.core.net.impl.pool,ConnectionManagerTest,1,0,22,16,212,35,0,0,0.6363636363636364,0,5,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\ConnectionManagerTest.java,24
vert.x,io.vertx.core.net.impl.pool,ConnectionManagerTest.Connection,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\ConnectionManagerTest.java,246
vert.x,io.vertx.core.net.impl.pool,ConnectionPoolTest,9,0,52,50,963,68,0,0,0.21153846153846154,0,12,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\ConnectionPoolTest.java,36
vert.x,io.vertx.core.net.impl.pool,ConnectionPoolTest.Connection,0,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\ConnectionPoolTest.java,969
vert.x,io.vertx.core.net.impl.pool,ConnectionPoolTest.ConnectionRequest,5,0,0,0,36,0,0,0,-1.0,0,3,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\ConnectionPoolTest.java,974
vert.x,io.vertx.core.net.impl.pool,ConnectionPoolTest.ConnectionManager,1,0,0,0,16,0,0,1,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\ConnectionPoolTest.java,1011
vert.x,io.vertx.core.net.impl.pool,StressTest,12,0,3,1,173,11,0,0,1.0,0,4,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\StressTest.java,23
vert.x,io.vertx.core.net.impl.pool,StressTest.FakeConnectionPool,1,0,0,0,32,0,0,1,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\StressTest.java,28
vert.x,io.vertx.core.net.impl.pool,StressTest.FakeWaiter,2,0,0,0,29,0,0,0,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\StressTest.java,65
vert.x,io.vertx.core.net.impl.pool,StressTest.FakeConnection,9,0,0,0,40,0,0,0,-1.0,0,2,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\StressTest.java,104
vert.x,io.vertx.core.net.impl.pool,SynchronizationTest,4,3,9,7,128,14,0,0,0.8888888888888888,0,3,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\SynchronizationTest.java,25
vert.x,io.vertx.core.net.impl.pool,SynchronizationTest.Utils,3,3,0,0,28,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\net\impl\pool\SynchronizationTest.java,101
vert.x,io.vertx.core.parsetools.impl,JsonEventImpl,4,0,23,23,127,31,0,0,0.0,1,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\impl\JsonEventImpl.java,29
vert.x,io.vertx.core.parsetools.impl,JsonParserImpl,19,0,19,14,0,59,0,0,0.0,0,6,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\impl\JsonParserImpl.java,37
vert.x,io.vertx.core.parsetools.impl,JsonParserImpl.TokenParser,2,0,0,0,59,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\impl\JsonParserImpl.java,360
vert.x,io.vertx.core.parsetools.impl,JsonParserImpl.BufferingHandler,3,0,0,0,0,0,0,0,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\impl\JsonParserImpl.java,435
vert.x,io.vertx.core.parsetools.impl,RecordParserImpl,16,0,21,16,287,51,0,0,0.0,1,4,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\impl\RecordParserImpl.java,24
vert.x,io.vertx.core.parsetools,JsonEvent,0,0,21,0,108,21,0,0,-1.0,1,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\JsonEvent.java,23
vert.x,io.vertx.core.parsetools,JsonEventType,0,0,0,0,20,0,0,0,-1.0,4,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\JsonEventType.java,16
vert.x,io.vertx.core.parsetools,JsonParser,0,0,14,0,53,14,0,0,-1.0,2,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\JsonParser.java,21
vert.x,io.vertx.core.parsetools,RecordParser,0,0,21,0,109,21,0,0,-1.0,6,4,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\parsetools\RecordParser.java,21
vert.x,io.vertx.core.parsetools,FakeStream,6,0,13,8,64,16,0,0,0.3076923076923077,2,3,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\parsetools\FakeStream.java,21
vert.x,io.vertx.core.parsetools,JsonParserTest,1,0,40,38,0,69,0,0,0.825,0,9,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\parsetools\JsonParserTest.java,37
vert.x,io.vertx.core.parsetools,JsonParserTest.TheObject,1,0,0,0,15,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\parsetools\JsonParserTest.java,654
vert.x,io.vertx.core.parsetools,RecordParserTest,6,0,27,18,362,47,0,0,0.4444444444444444,0,5,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\parsetools\RecordParserTest.java,29
vert.x,io.vertx.core.parsetools,RecordParserTest.MyHandler,2,0,0,0,17,0,0,0,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\parsetools\RecordParserTest.java,98
vert.x,io.vertx.core.parsetools,RecordParserTest.MyHandler,2,0,0,0,10,0,0,0,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\parsetools\RecordParserTest.java,207
vert.x,io.vertx.core.shareddata,AsyncMap,0,0,16,0,117,16,0,0,-1.0,1,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\AsyncMap.java,26
vert.x,io.vertx.core.shareddata,ClusterSerializable,0,0,2,0,18,2,1,0,-1.0,3,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\ClusterSerializable.java,16
vert.x,io.vertx.core.shareddata,Counter,0,0,7,0,45,7,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\Counter.java,21
vert.x,io.vertx.core.shareddata,LocalMap,0,0,26,0,163,26,0,0,-1.0,3,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\LocalMap.java,24
vert.x,io.vertx.core.shareddata,Lock,0,0,1,0,10,1,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\Lock.java,16
vert.x,io.vertx.core.shareddata,Shareable,0,0,1,0,12,1,1,0,-1.0,2,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\Shareable.java,14
vert.x,io.vertx.core.shareddata,SharedData,0,0,10,0,69,10,0,0,-1.0,4,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\SharedData.java,17
vert.x,io.vertx.core.shareddata,AsynchronousLockTest,0,0,12,11,229,17,1,0,-1.0,0,1,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\AsynchronousLockTest.java,29
vert.x,io.vertx.core.shareddata,AsyncMapTest,3,0,118,106,516,120,2,0,0.7542372881355932,1,5,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\AsyncMapTest.java,30
vert.x,io.vertx.core.shareddata,AsyncMapTest.SomeObject,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\AsyncMapTest.java,840
vert.x,io.vertx.core.shareddata,AsyncMapTest.SomeSerializableObject,1,0,0,0,18,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\AsyncMapTest.java,843
vert.x,io.vertx.core.shareddata,AsyncMapTest.SomeClusterSerializableObject,2,0,0,0,28,0,0,1,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\AsyncMapTest.java,868
vert.x,io.vertx.core.shareddata,ClusteredAsynchronousLockTest,2,0,9,4,93,9,0,1,0.3333333333333333,0,4,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\ClusteredAsynchronousLockTest.java,28
vert.x,io.vertx.core.shareddata,ClusteredAsyncMapTest,1,0,5,2,42,6,0,1,0.4,0,2,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\ClusteredAsyncMapTest.java,22
vert.x,io.vertx.core.shareddata,ClusteredSharedCounterTest,2,0,4,2,40,5,0,1,0.5,0,2,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\ClusteredSharedCounterTest.java,22
vert.x,io.vertx.core.shareddata,LocalAsyncMapTest,0,0,4,3,17,4,0,1,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\LocalAsyncMapTest.java,18
vert.x,io.vertx.core.shareddata,LocalSharedDataTest,2,0,14,12,290,17,0,0,0.0,0,6,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\LocalSharedDataTest.java,32
vert.x,io.vertx.core.shareddata,LocalSharedDataTest.ShareableObject,1,0,0,0,18,0,0,1,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\LocalSharedDataTest.java,386
vert.x,io.vertx.core.shareddata,LocalSharedDataTest.SomeOtherClass,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\LocalSharedDataTest.java,412
vert.x,io.vertx.core.shareddata,SharedCounterTest,0,0,10,9,163,10,1,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\shareddata\SharedCounterTest.java,20
vert.x,io.vertx.core.shareddata.impl,AsynchronousCounter,2,0,9,9,57,9,0,0,0.0,0,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\AsynchronousCounter.java,22
vert.x,io.vertx.core.shareddata.impl,Checker,2,0,6,0,56,14,0,0,0.3333333333333333,0,4,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\Checker.java,31
vert.x,io.vertx.core.shareddata.impl,LocalAsyncLocks,7,0,2,1,96,5,0,0,0.0,2,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\LocalAsyncLocks.java,26
vert.x,io.vertx.core.shareddata.impl,LocalAsyncLocks.LockWaiter,4,0,0,0,44,0,0,0,-1.0,0,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\LocalAsyncLocks.java,31
vert.x,io.vertx.core.shareddata.impl,LocalAsyncLocks.AsyncLock,2,0,0,0,16,0,0,1,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\LocalAsyncLocks.java,78
vert.x,io.vertx.core.shareddata.impl,LocalAsyncMapImpl,6,0,18,17,214,36,0,0,0.0,1,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\LocalAsyncMapImpl.java,32
vert.x,io.vertx.core.shareddata.impl,LocalAsyncMapImpl.Holder,4,0,0,0,30,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\LocalAsyncMapImpl.java,244
vert.x,io.vertx.core.shareddata.impl,LocalMapImpl,3,0,33,30,179,42,0,0,0.18181818181818182,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\LocalMapImpl.java,26
vert.x,io.vertx.core.shareddata.impl,LockInternal,0,0,1,0,9,1,1,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\LockInternal.java,16
vert.x,io.vertx.core.shareddata.impl,SharedDataImpl,8,0,12,11,174,18,0,0,0.25,0,7,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\SharedDataImpl.java,32
vert.x,io.vertx.core.shareddata.impl,SharedDataImpl.WrappedAsyncMap,1,0,0,0,79,0,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\shareddata\impl\SharedDataImpl.java,152
vert.x,io.vertx.core.spi.cluster,ClusterManager,0,0,20,0,97,21,1,0,-1.0,18,7,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\ClusterManager.java,26
vert.x,io.vertx.core.spi.cluster,NodeInfo,3,0,10,10,73,17,0,0,0.2,4,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\NodeInfo.java,21
vert.x,io.vertx.core.spi.cluster,NodeListener,0,0,2,0,16,2,0,0,-1.0,3,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\NodeListener.java,14
vert.x,io.vertx.core.spi.cluster,NodeSelector,0,0,8,0,44,9,1,0,-1.0,9,6,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\NodeSelector.java,20
vert.x,io.vertx.core.spi.cluster,RegistrationInfo,3,0,10,10,60,14,0,0,0.2,5,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\RegistrationInfo.java,19
vert.x,io.vertx.core.spi.cluster,RegistrationUpdateEvent,2,0,4,4,27,4,0,0,0.0,5,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\RegistrationUpdateEvent.java,17
vert.x,io.vertx.core.spi.cluster,NodeInfoSerializationTest,1,0,3,3,22,3,0,0,0.6666666666666666,0,3,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\spi\cluster\NodeInfoSerializationTest.java,26
vert.x,io.vertx.core.spi.cluster,RegistrationInfoSerializationTest,1,0,3,3,22,3,0,0,0.6666666666666666,0,3,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\spi\cluster\RegistrationInfoSerializationTest.java,25
vert.x,io.vertx.core.spi.cluster,WrappedClusterManager,1,0,21,21,66,21,0,1,0.0,0,7,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\spi\cluster\WrappedClusterManager.java,23
vert.x,io.vertx.core.spi.cluster,WrappedNodeSelector,1,0,8,8,27,8,0,1,0.0,0,6,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\spi\cluster\WrappedNodeSelector.java,18
vert.x,io.vertx.core.spi.cluster.impl,DefaultNodeSelector,1,0,7,7,34,7,0,0,0.2857142857142857,0,7,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\DefaultNodeSelector.java,23
vert.x,io.vertx.core.spi.cluster.impl.selector,Index,2,0,3,1,16,3,0,0,0.6666666666666666,2,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\selector\Index.java,17
vert.x,io.vertx.core.spi.cluster.impl.selector,NullRoundRobinSelector,0,0,0,0,10,0,0,1,-1.0,1,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\selector\NullRoundRobinSelector.java,16
vert.x,io.vertx.core.spi.cluster.impl.selector,RoundRobinSelector,0,0,2,0,7,2,3,0,-1.0,1,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\selector\RoundRobinSelector.java,14
vert.x,io.vertx.core.spi.cluster.impl.selector,SelectorEntry,3,0,8,0,60,14,0,0,0.0,1,5,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\selector\SelectorEntry.java,21
vert.x,io.vertx.core.spi.cluster.impl.selector,Selectors,2,0,8,5,104,25,0,0,0.0,1,6,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\selector\Selectors.java,26
vert.x,io.vertx.core.spi.cluster.impl.selector,SimpleRoundRobinSelector,2,0,3,2,24,5,0,1,0.0,2,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\selector\SimpleRoundRobinSelector.java,17
vert.x,io.vertx.core.spi.cluster.impl.selector,Weight,1,0,4,2,16,4,0,0,0.0,1,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\selector\Weight.java,14
vert.x,io.vertx.core.spi.cluster.impl.selector,WeightedRoundRobinSelector,3,0,3,2,39,7,0,1,0.0,2,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\cluster\impl\selector\WeightedRoundRobinSelector.java,16
vert.x,io.vertx.core.spi.cluster.impl.selector,SimpleRoundRobinSelectorTest,2,0,4,4,33,7,0,0,0.5,0,1,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\spi\cluster\impl\selector\SimpleRoundRobinSelectorTest.java,27
vert.x,io.vertx.core.spi.cluster.impl.selector,WeightedRoundRobinSelectorTest,3,0,4,4,52,7,0,0,0.5,0,1,C:\Users\viraj\git\.\vert.x\src\test\java\io\vertx\core\spi\cluster\impl\selector\WeightedRoundRobinSelectorTest.java,27
vert.x,io.vertx.core.spi,ExecutorServiceFactory,1,0,2,0,23,3,0,1,-1.0,2,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\ExecutorServiceFactory.java,20
vert.x,io.vertx.core.spi,FileResolverFactory,0,0,2,0,18,3,0,1,-1.0,0,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\FileResolverFactory.java,18
vert.x,io.vertx.core.spi,JsonFactory,0,0,3,0,21,3,0,0,-1.0,3,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\JsonFactory.java,18
vert.x,io.vertx.core.spi,Utils,0,0,1,0,12,2,0,0,-1.0,1,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\Utils.java,10
vert.x,io.vertx.core.spi,VerticleFactory,0,0,6,0,52,8,0,0,-1.0,6,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\VerticleFactory.java,20
vert.x,io.vertx.core.spi,VertxMetricsFactory,0,0,5,0,63,9,0,1,-1.0,3,5,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\VertxMetricsFactory.java,24
vert.x,io.vertx.core.spi,VertxServiceProvider,0,0,1,0,11,1,5,0,-1.0,2,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\VertxServiceProvider.java,18
vert.x,io.vertx.core.spi,VertxThreadFactory,1,0,2,0,16,3,0,1,-1.0,4,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\VertxThreadFactory.java,19
vert.x,io.vertx.core.spi,VertxTracerFactory,1,0,4,0,37,5,0,1,-1.0,2,4,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\VertxTracerFactory.java,19
vert.x,io.vertx.core.spi.file,FileResolver,0,0,2,0,17,2,0,0,-1.0,5,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\file\FileResolver.java,18
vert.x,io.vertx.core.spi.json,JsonCodec,0,0,7,0,45,7,0,0,-1.0,7,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\json\JsonCodec.java,18
vert.x,io.vertx.core.spi.launcher,Command,0,0,3,0,22,3,1,0,-1.0,2,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\launcher\Command.java,20
vert.x,io.vertx.core.spi.launcher,CommandFactory,0,0,2,0,15,2,1,0,-1.0,1,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\launcher\CommandFactory.java,18
vert.x,io.vertx.core.spi.launcher,CommandFactoryLookup,0,0,1,0,12,1,0,0,-1.0,0,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\launcher\CommandFactoryLookup.java,18
vert.x,io.vertx.core.spi.launcher,DefaultCommand,4,0,7,6,63,10,0,1,0.42857142857142855,0,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\launcher\DefaultCommand.java,24
vert.x,io.vertx.core.spi.launcher,DefaultCommandFactory,2,0,4,4,37,4,0,1,0.0,0,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\launcher\DefaultCommandFactory.java,21
vert.x,io.vertx.core.spi.launcher,ExecutionContext,3,0,8,8,63,8,0,0,0.25,4,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\launcher\ExecutionContext.java,21
vert.x,io.vertx.core.spi.logging,LogDelegate,0,0,15,0,26,15,0,0,-1.0,6,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\logging\LogDelegate.java,14
vert.x,io.vertx.core.spi.logging,LogDelegateFactory,0,0,2,0,11,2,0,0,-1.0,1,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\logging\LogDelegateFactory.java,14
vert.x,io.vertx.core.spi.metrics,ClientMetrics,0,0,9,0,65,9,0,1,-1.0,9,0,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\metrics\ClientMetrics.java,14
vert.x,io.vertx.core.spi.metrics,DatagramSocketMetrics,0,0,1,0,13,1,0,2,-1.0,1,1,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\metrics\DatagramSocketMetrics.java,16
vert.x,io.vertx.core.spi.metrics,EventBusMetrics,0,0,10,0,81,10,0,1,-1.0,4,2,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\metrics\EventBusMetrics.java,17
vert.x,io.vertx.core.spi.metrics,HttpClientMetrics,0,0,5,0,41,5,0,3,-1.0,5,3,C:\Users\viraj\git\.\vert.x\src\main\java\io\vertx\core\spi\metrics\HttpClientMetrics.java,19
